device,hum_01,hum_02,hygro_01,lux_01,published_at,temp_01,temp_02
SYS02_1,"[86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[3218, 3135, 3118, 3178, 3090, 3093, 3153, 3123, 3138, 3133]","[177.728, 176.732, 179.737, 177.229, 178.228, 178.73, 176.732, 176.236, 175.741, 177.728]",2023-04-30T21:00:04.704Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[3195, 3064, 3123, 3211, 3044, 3145, 3001, 3031, 3210, 3097]","[179.233, 178.73, 177.229, 176.236, 176.732, 177.728, 176.732, 175.741, 179.233, 175.248]",2023-04-30T21:15:03.366Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86.3, 86.3, 86.3, 86.3, 86.3, 86.3, 86.3, 86.3, 86.3, 86.3]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[3120, 3164, 3124, 3087, 3147, 3185, 3112, 3022, 3121, 3116]","[180.243, 182.794, 179.737, 179.233, 176.732, 179.233, 178.228, 178.228, 177.229, 178.228]",2023-04-30T21:30:03.028Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5, 86.5]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69]","[3089, 3126, 3106, 3125, 3121, 3025, 3016, 3076, 3022, 3103]","[180.751, 180.243, 178.228, 174.756, 178.73, 175.741, 178.228, 176.732, 176.236, 174.265]",2023-04-30T21:45:05.063Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86.2, 86.2, 86.2, 86.2, 86.2, 86.2, 86.2, 86.2, 86.2, 86.2]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3151, 3127, 3111, 3097, 3201, 3157, 3070, 3004, 3090, 3135]","[176.732, 176.732, 178.73, 175.741, 178.228, 177.229, 176.732, 176.732, 177.229, 179.737]",2023-04-30T22:00:03.739Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3098, 3105, 3207, 3185, 3075, 3133, 3121, 3168, 3091, 3172]","[176.732, 183.309, 177.229, 181.77, 176.732, 178.228, 176.236, 177.728, 180.751, 177.728]",2023-04-30T22:15:03.385Z,"[24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6, 24.6]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3117, 3176, 3177, 3044, 3134, 3055, 3103, 3134, 3178, 3183]","[174.756, 177.728, 177.728, 177.229, 178.228, 177.728, 175.248, 175.741, 178.228, 177.728]",2023-04-30T22:30:03.425Z,"[24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5, 24.5]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
SYS02_1,"[85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3052, 3156, 3061, 3195, 3109, 3178, 3162, 3109, 3092, 3176]","[176.732, 179.233, 180.751, 179.737, 180.243, 178.228, 179.233, 176.732, 177.229, 181.77]",2023-04-30T22:45:03.469Z,"[24.4, 24.4, 24.4, 24.4, 24.4, 24.4, 24.4, 24.4, 24.4, 24.4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7, 85.7]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3181, 3064, 3265, 3163, 3145, 3062, 3168, 3053, 3138, 3086]","[180.243, 177.229, 178.228, 177.229, 178.73, 178.228, 178.228, 178.228, 180.751, 177.728]",2023-04-30T23:00:03.518Z,"[24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8, 24.8]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[85.3, 85.3, 85.3, 85.3, 85.3, 85.3, 85.3, 85.3, 85.3, 85.3]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3123, 3153, 3140, 3183, 3100, 3154, 3204, 3027, 3189, 3118]","[177.229, 182.281, 175.741, 176.732, 179.737, 177.728, 180.243, 179.233, 179.737, 178.228]",2023-04-30T23:15:03.179Z,"[24.3, 24.3, 24.3, 24.3, 24.3, 24.3, 24.3, 24.3, 24.3, 24.3]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[85.1, 85.1, 85.1, 85.1, 85.1, 85.1, 85.1, 85.1, 85.1, 85.1]","[67, 67, 67, 67, 67, 67, 67, 67, 67, 67]","[3163, 3114, 3144, 3075, 3032, 3076, 3223, 3120, 3118, 3108]","[178.228, 179.233, 178.228, 180.751, 179.233, 181.77, 178.228, 177.728, 179.737, 179.233]",2023-04-30T23:30:03.218Z,"[24.2, 24.2, 24.2, 24.2, 24.2, 24.2, 24.2, 24.2, 24.2, 24.2]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3178, 3159, 3073, 3124, 3040, 3086, 3118, 3101, 3141, 3137]","[176.236, 179.233, 179.233, 175.741, 179.233, 178.73, 177.229, 179.233, 176.732, 178.73]",2023-04-30T23:45:03.254Z,"[24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1, 24.1]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9, 84.9]","[67, 67, 67, 67, 67, 67, 67, 67, 67, 67]","[3220, 3176, 3098, 3074, 3042, 3089, 3137, 3154, 3109, 3109]","[181.77, 180.243, 181.26, 177.229, 181.77, 175.741, 178.73, 182.281, 180.751, 180.243]",2023-05-01T00:00:03.292Z,"[23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6, 84.6]","[67, 67, 67, 67, 67, 67, 67, 67, 67, 67]","[3112, 3019, 3118, 3114, 3103, 3175, 3120, 3117, 3260, 3171]","[177.728, 178.73, 175.741, 178.73, 178.228, 179.233, 176.732, 179.233, 176.732, 176.732]",2023-05-01T00:15:04.339Z,"[23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9, 23.9]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
SYS02_1,"[84.4, 84.4, 84.4, 84.4, 84.4, 84.4, 84.4, 84.4, 84.4, 84.4]","[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[3066, 3033, 3088, 3144, 3232, 3123, 3194, 3103, 3092, 3029]","[180.243, 180.751, 179.233, 179.233, 181.26, 179.233, 180.751, 180.243, 177.229, 179.233]",2023-05-01T00:30:03.997Z,"[23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8, 23.8]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[3121, 3128, 3132, 3092, 3105, 3106, 3096, 3132, 3058, 3105]","[180.243, 179.737, 178.73, 179.233, 177.728, 178.73, 179.233, 177.728, 181.26, 180.751]",2023-05-01T00:45:03.027Z,"[23.7, 23.7, 23.7, 23.7, 23.7, 23.7, 23.7, 23.7, 23.7, 23.7]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[83.5, 83.5, 83.5, 83.5, 83.5, 83.5, 83.5, 83.5, 83.5, 83.5]","[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[3172, 3133, 3162, 3201, 3080, 3130, 3124, 3153, 3108, 3037]","[177.229, 177.229, 178.73, 178.73, 180.243, 179.737, 181.26, 178.73, 178.228, 178.228]",2023-05-01T01:00:02.698Z,"[23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
SYS02_1,"[84.1, 84.1, 84.1, 84.1, 84.1, 84.1, 84.1, 84.1, 84.1, 84.1]","[66, 66, 66, 66, 66, 66, 66, 66, 66, 66]","[3082, 3128, 2997, 3154, 3019, 3150, 3053, 3062, 3054, 3019]","[180.243, 176.236, 179.737, 176.732, 175.741, 178.73, 175.741, 176.732, 175.248, 178.73]",2023-05-01T01:15:04.728Z,"[23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6, 23.6]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]"
SYS02_1,"[83.6, 83.6, 83.6, 83.6, 83.6, 83.6, 83.6, 83.6, 83.6, 83.6]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68]","[3072, 3128, 3055, 3124, 3063, 3068, 3092, 3081, 3114, 3004]","[4.325, 4.3739, 4.36163, 4.28869, 4.20513, 4.11163, 4.05425, 4.0771, 4.03152, 3.87596]",2023-05-01T01:30:03.398Z,"[23.5, 23.5, 23.5, 23.5, 23.5, 23.5, 23.5, 23.5, 23.5, 23.5]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[72, 72, 72, 72, 72, 72, 72, 72, 72, 72]","[3070, 3232, 3089, 3182, 3032, 3190, 3159, 3220, 3060, 3062]","[4.41094, 4.47337, 4.46081, 4.46081, 4.39856, 4.26464, 4.25267, 4.26464, 4.1232, 4.03152]",2023-05-01T01:45:03.060Z,"[23.1, 23.1, 23.1, 23.1, 23.1, 23.1, 23.1, 23.1, 23.1, 23.1]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
SYS02_1,"[87.7, 87.7, 87.7, 87.7, 87.7, 87.7, 87.7, 87.7, 87.7, 87.7]","[74, 74, 74, 74, 74, 74, 74, 74, 74, 74]","[3160, 3172, 2985, 2993, 3112, 3118, 3084, 3162, 2972, 3169]","[3.24694, 3.62311, 3.68473, 3.71594, 3.76853, 3.85423, 3.86508, 3.95297, 4.00892, 4.05425]",2023-05-01T02:00:05.095Z,"[22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[88.9, 88.9, 88.9, 88.9, 88.9, 88.9, 88.9, 88.9, 88.9, 88.9]","[76, 76, 76, 76, 76, 76, 76, 76, 76, 76]","[3018, 3121, 3063, 3038, 3109, 3022, 3063, 3194, 3098, 3188]","[3.70551, 4.22883, 4.11163, 4.04287, 3.93081, 3.70551, 3.81114, 3.94188, 3.71594, 3.55252]",2023-05-01T02:15:03.761Z,"[21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8, 21.8]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[89.5, 89.5, 89.5, 89.5, 89.5, 89.5, 89.5, 89.5, 89.5, 89.5]","[77, 77, 77, 77, 77, 77, 77, 77, 77, 77]","[3169, 3132, 3198, 3089, 3120, 3245, 3034, 3098, 3068, 3090]","[3.94188, 4.31286, 4.33718, 4.24074, 4.14644, 4.0771, 4.0202, 4.00892, 3.77914, 3.82187]",2023-05-01T02:30:03.426Z,"[21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4, 21.4]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[89.7, 89.7, 89.7, 89.7, 89.7, 89.7, 89.7, 89.7, 89.7, 89.7]","[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3188, 3117, 3140, 3128, 3098, 2989, 3029, 3137, 3169, 3067]","[4.41094, 4.34938, 4.24074, 4.13481, 4.15811, 3.67439, 3.65379, 3.87596, 3.81114, 3.7474]",2023-05-01T02:45:03.455Z,"[21.2, 21.2, 21.2, 21.2, 21.2, 21.2, 21.2, 21.2, 21.2, 21.2]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[90.5, 90.5, 90.5, 90.5, 90.5, 90.5, 90.5, 90.5, 90.5, 90.5]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]","[3122, 3073, 3149, 3140, 3088, 3013, 3166, 3154, 3229, 3168]","[4.62683, 4.56226, 4.51125, 4.33718, 4.22883, 4.27665, 4.22883, 4.24074, 4.04287, 4.04287]",2023-05-01T03:00:03.504Z,"[21.1, 21.1, 21.1, 21.1, 21.1, 21.1, 21.1, 21.1, 21.1, 21.1]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[91.3, 91.3, 91.3, 91.3, 91.3, 91.3, 91.3, 91.3, 91.3, 91.3]","[83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[3129, 2959, 3208, 3139, 3164, 3106, 3022, 3031, 3077, 3181]","[4.69231, 4.52395, 4.47337, 4.30076, 4.28869, 4.10009, 4.27665, 4.16982, 4.10009, 4.00892]",2023-05-01T03:15:03.542Z,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5]","[83, 83, 83, 83, 83, 83, 83, 83, 83, 83]","[3209, 3028, 3082, 3152, 3081, 3060, 3109, 3097, 3176, 3165]","[4.54945, 4.49859, 3.68473, 4.325, 4.21697, 4.20513, 4.16982, 4.0771, 4.04287, 4.06566]",2023-05-01T03:30:03.575Z,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5, 91.5]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[3036, 3109, 3050, 3094, 3024, 3174, 3089, 3112, 3159, 3133]","[3.76853, 3.69511, 3.7474, 3.57255, 3.54255, 3.82187, 3.66408, 3.86508, 3.99767, 4.04287]",2023-05-01T03:45:04.615Z,"[20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[3058, 3070, 3116, 3137, 3074, 3057, 3115, 3123, 3057, 3018]","[4.74536, 4.70552, 4.56226, 4.44829, 4.47337, 4.41094, 4.28869, 4.19333, 4.30076, 4.13481]",2023-05-01T04:00:03.280Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3102, 3207, 3115, 3087, 3153, 3104, 3168, 3080, 3067, 3084]","[4.30076, 4.16982, 4.0771, 4.08858, 3.98645, 3.93081, 3.89781, 3.7474, 3.68473, 3.7474]",2023-05-01T04:15:03.940Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[92.5, 92.5, 92.5, 92.5, 92.5, 92.5, 92.5, 92.5, 92.5, 92.5]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3030, 3098, 3125, 3102, 3108, 3080, 3111, 3097, 3126, 3080]","[4.52395, 4.41094, 4.33718, 4.325, 4.31286, 4.13481, 4.15811, 4.0771, 3.98645, 3.95297]",2023-05-01T04:30:03.607Z,"[20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9, 20.9]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3040, 3056, 3040, 3141, 3134, 3058, 3078, 3101, 3094, 3065]","[3.75795, 3.77914, 3.69511, 3.84341, 3.88687, 3.90878, 3.98645, 4.03152, 4.13481, 4.13481]",2023-05-01T04:45:04.912Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3174, 3067, 3062, 3173, 3097, 3170, 3124, 3099, 3042, 3089]","[4.16982, 4.18156, 4.19333, 4.28869, 4.39856, 4.36163, 4.52395, 4.54945, 4.56226, 4.63985]",2023-05-01T05:00:06.034Z,"[22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
SYS02_1,"[93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[3068, 3097, 3087, 3106, 3110, 3133, 3162, 3109, 3126, 3086]","[4.52395, 4.38621, 4.34938, 4.31286, 4.28869, 4.22883, 4.15811, 4.05425, 4.06566, 3.91978]",2023-05-01T05:15:03.695Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3092, 3072, 3101, 3086, 3091, 3109, 3073, 3053, 3117, 3115]","[4.18156, 4.10009, 4.14644, 3.90878, 3.87596, 3.75795, 3.82187, 3.78977, 3.63331, 3.78977]",2023-05-01T05:30:04.358Z,"[3276.7, 3276.7, 3276.7, 3276.7, 3276.7, 3276.7, 3276.7, 3276.7, 3276.7, 3276.7]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7, 93.7]","[85, 85, 85, 85, 85, 85, 85, 85, 85, 85]","[3089, 3064, 3112, 3075, 3141, 3200, 3115, 3127, 3099, 3145]","[3.82187, 3.63331, 3.80044, 3.67439, 3.86508, 3.83262, 3.97526, 3.9641, 4.08858, 4.15811]",2023-05-01T05:45:05.018Z,"[20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6, 93.6]","[92, 92, 92, 92, 92, 92, 92, 92, 92, 92]","[3032, 3136, 3070, 3109, 3114, 3136, 3097, 3175, 3046, 3121]","[3.98645, 3.6028, 3.89781, 3.84341, 3.77914, 3.69511, 3.75795, 3.77914, 3.91978, 3.97526]",2023-05-01T06:00:04.685Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
SYS02_1,"[94, 94, 94, 94, 94, 94, 94, 94, 94, 94]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87]","[3183, 3042, 3084, 3078, 3039, 3046, 3150, 3124, 3046, 3034]","[4.73204, 4.61384, 4.58798, 4.38621, 4.36163, 4.42336, 4.325, 4.39856, 4.26464, 4.16982]",2023-05-01T06:15:03.341Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[188.6, 188.6, 188.6, 188.6, 188.6, 188.6, 188.6, 188.6, 188.6, 188.6]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87]","[3089, 3104, 3125, 3138, 3078, 3073, 3125, 3153, 3126, 3142]","[4.21697, 4.00892, 3.94188, 3.94188, 3.86508, 3.76853, 3.68473, 3.64354, 3.85423, 3.90878]",2023-05-01T06:30:08.555Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[44, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
SYS02_1,"[94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[3151, 3036, 3085, 3133, 3075, 3092, 3109, 3139, 3111, 3159]","[4.79902, 4.67914, 4.58798, 4.51125, 4.49859, 4.43581, 4.3739, 4.34938, 4.26464, 4.26464]",2023-05-01T06:45:03.214Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[23, 23, 23, 23, 23, 23, 23, 23, 23, 23]"
SYS02_1,"[94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2]","[87, 87, 87, 87, 87, 87, 87, 87, 87, 87]","[3080, 3111, 3053, 3140, 3113, 3092, 3118, 3084, 3073, 3094]","[4.66601, 4.61384, 3.91978, 4.70552, 4.69231, 4.60089, 4.48596, 4.47337, 4.46081, 4.47337]",2023-05-01T07:00:02.891Z,"[20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8, 20.8]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[94.3, 94.3, 94.3, 94.3, 94.3, 94.3, 94.3, 94.3, 94.3, 94.3]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[3099, 3028, 3082, 3157, 3032, 3103, 3110, 2990, 3096, 3087]","[3.89781, 3.80044, 3.76853, 3.77914, 3.61294, 3.80044, 3.91978, 3.88687, 3.99767, 4.00892]",2023-05-01T07:15:04.920Z,"[20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[94.1, 94.1, 94.1, 94.1, 94.1, 94.1, 94.1, 94.1, 94.1, 94.1]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84]","[3182, 3137, 3062, 3067, 3072, 3130, 3064, 3082, 3040, 3133]","[4.5751, 4.44829, 4.3739, 4.31286, 4.27665, 3.75795, 3.97526, 4.24074, 3.91978, 3.98645]",2023-05-01T07:30:03.575Z,"[20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7, 20.7]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.8, 93.8, 93.8, 93.8, 93.8, 93.8, 93.8, 93.8, 93.8, 93.8]","[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]","[3103, 3089, 3173, 3036, 3067, 3105, 3018, 3056, 3166, 3077]","[4.26464, 4.18156, 4.08858, 4.03152, 4.06566, 3.95297, 3.89781, 3.7474, 3.76853, 3.69511]",2023-05-01T07:45:04.237Z,"[20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.4, 93.4, 93.4, 93.4, 93.4, 93.4, 93.4, 93.4, 93.4, 93.4]","[81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[3161, 3019, 3111, 3066, 3066, 3152, 3062, 3074, 3224, 3102]","[3.91978, 3.88687, 3.75795, 3.71594, 3.7264, 3.83262, 3.89781, 3.99767, 4.06566, 3.93081]",2023-05-01T08:00:04.904Z,"[20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4, 20.4]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2, 93.2]","[81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[2984, 3072, 3060, 3082, 3063, 3111, 3043, 3044, 3158, 3124]","[4.30076, 4.77212, 4.52395, 4.325, 4.24074, 4.25267, 4.26464, 3.86508, 4.52395, 3.53261]",2023-05-01T08:15:03.560Z,"[20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93, 93, 93, 93, 93, 93, 93, 93, 93, 93]","[81, 81, 81, 81, 81, 81, 81, 81, 81, 81]","[3117, 3093, 3138, 3113, 3088, 3077, 3073, 3092, 3106, 3036]","[4.82607, 4.79902, 4.66601, 3.84341, 4.54945, 4.51125, 4.36163, 4.3739, 4.36163, 4.26464]",2023-05-01T08:30:03.229Z,"[20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
SYS02_1,"[93.3, 93.3, 93.3, 93.3, 93.3, 93.3, 93.3, 93.3, 93.3, 93.3]","[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3025, 3099, 3022, 3018, 3054, 3089, 3197, 3075, 3075, 3105]","[4.24074, 4.1232, 4.13481, 4.11163, 3.88687, 3.93081, 3.86508, 3.80044, 3.76853, 3.73689]",2023-05-01T08:45:04.264Z,"[20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1, 20.1]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
